Date,boll_ub
2016-01-08,2.0104426318509208
2016-01-11,2.0056884002947406
2016-01-12,2.0219341459044955
2016-01-13,2.0311353220904618
2016-01-14,2.035551361007662
2016-01-15,2.034416408425591
2016-01-18,2.037039638197557
2016-01-19,2.044923911027198
2016-01-20,2.0565370480544813
2016-01-21,2.0789550447675276
2016-01-22,2.1121730837572303
2016-01-25,2.121071182172664
2016-01-26,2.1141360136799476
2016-01-27,2.09641409197188
2016-01-28,2.103398832137361
2016-01-29,2.0990475413983463
2016-02-01,2.0907596355451092
2016-02-02,2.0977072745937955
2016-02-03,2.0997023910890547
2016-02-04,2.1193614332178967
2016-02-05,2.132935632087929
2016-02-08,2.1418973393709333
2016-02-09,2.145894741736207
2016-02-10,2.1511019263786633
2016-02-11,2.150640814191168
2016-02-12,2.1496654213507296
2016-02-15,2.1482779730747588
2016-02-16,2.142409711814882
2016-02-17,2.143083011552121
2016-02-18,2.1263309681151834
2016-02-19,2.0953746905253836
2016-02-22,2.081126316320083
2016-02-23,2.0612543909665098
2016-02-24,2.044975702612466
2016-02-25,2.013142006198979
2016-02-26,1.9907431757982936
2016-02-29,1.9864252571465497
2016-03-01,1.9942073374624187
2016-03-02,1.9906214217192113
2016-03-03,1.9909490919293202
2016-03-04,2.0100165166263797
2016-03-07,2.032337524438435
2016-03-08,2.0462318550744003
2016-03-09,2.0627059913357866
2016-03-10,2.090340081761975
2016-03-11,2.115044620334988
2016-03-14,2.1387238436238083
2016-03-15,2.131673820146138
2016-03-16,2.0959160279969935
2016-03-17,2.076033316149067
2016-03-18,2.0510188335108235
2016-03-21,2.0202908651278837
2016-03-22,2.0020516001147435
2016-03-23,1.9792166623602672
2016-03-24,1.9440771041598406
2016-03-25,1.9048142912724468
2016-03-27,1.8554987475872546
2016-03-28,1.7750179666160997
2016-03-29,1.7191928182163105
2016-03-30,1.6671989084484888
2016-03-31,1.6439725908019542
2016-04-03,1.6293893927046852
2016-04-04,1.6004569488810967
2016-04-05,1.5817550777267124
2016-04-06,1.577355103096738
2016-04-07,1.583221930722329
2016-04-10,1.5818014329476722
2016-04-11,1.5973425856411019
2016-04-12,1.5821220581749829
2016-04-13,1.5658870630219868
2016-04-14,1.573743783948932
2016-04-17,1.5717662922462043
2016-04-18,1.5715126844454987
